player_id,first_name,last_name,position,team,season,games_played,avg_toi_sec
8477953,Kasperi,Kapanen,R,TOR,20192020,69,947.4058
8477021,Alexander,Kerfoot,C,TOR,20192020,65,886.1538
8478975,Mason,Marchment,L,TOR,20192020,4,485.0
8478483,Mitch,Marner,R,TOR,20192020,59,1293.2373
8479318,Auston,Matthews,C,TOR,20192020,70,1258.1714
8481624,Ilya,Mikheyev,R,TOR,20192020,39,934.5641
8479675,Trevor,Moore,L,TOR,20192020,27,773.2222
8477939,William,Nylander,R,TOR,20192020,68,1092.5147
8481582,Nicholas,Robertson,L,TOR,20192020,0,
8475166,John,Tavares,C,TOR,20192020,63,1172.9683
8476879,Cody,Ceci,D,TOR,20192020,56,1232.4643
8475718,Justin,Holl,D,TOR,20192020,68,1110.5441
8480043,Timothy,Liljegren,D,TOR,20192020,11,617.6364
8476853,Morgan,Rielly,D,TOR,20192020,47,1452.0426
8480873,Rasmus,Sandin,D,TOR,20192020,28,858.8929
8475883,Frederik,Andersen,G,TOR,20192020,52,
8475745,Charlie,Coyle,C,BOS,20192020,70,1007.3429
8478498,Jake,DeBrusk,L,BOS,20192020,65,963.0462
8479365,Trent,Frederic,C,BOS,20192020,2,385.5
8478046,Danton,Heinen,C,BOS,20192020,58,850.6897
8476374,Sean,Kuraly,C,BOS,20192020,69,797.4203
8473419,Brad,Marchand,L,BOS,20192020,70,1167.1286
8477956,David,Pastrnak,R,BOS,20192020,70,1137.6429
8478443,Brandon,Carlo,D,BOS,20192020,67,1228.6418
8477365,Connor,Clifton,D,BOS,20192020,31,865.2903
8476891,Matt,Grzelcyk,D,BOS,20192020,68,1083.5147
8478468,Jeremy,Lauzon,D,BOS,20192020,19,925.3684
8479325,Charlie,McAvoy,D,BOS,20192020,67,1389.791
8480001,Urho,Vaakanainen,D,BOS,20192020,5,1011.2
8478435,Dan,Vladar,G,BOS,20192020,0,
8481523,Kirby,Dach,C,CHI,20192020,64,855.9375
8479337,Alex,DeBrincat,L,CHI,20192020,70,1049.6286
8479542,Brandon,Hagel,L,CHI,20192020,1,708.0
8480144,David,Kampf,C,CHI,20192020,70,820.0143
8474141,Patrick,Kane,R,CHI,20192020,70,1280.4429
8476438,Brandon,Saad,L,CHI,20192020,58,1004.8448
8478440,Dylan,Strome,C,CHI,20192020,58,956.3966
8473604,Jonathan,Toews,C,CHI,20192020,70,1186.6143
8480871,Adam,Boqvist,D,CHI,20192020,41,973.3415
8478502,Dennis,Gilbert,D,CHI,20192020,21,942.3333
8476874,Olli,Määttä,D,CHI,20192020,65,1105.2
8476473,Connor,Murphy,D,CHI,20192020,58,1275.0345
8476372,Nick,Seeler,D,CHI,20192020,6,812.3333
8477987,Ryan,Donato,C,MIN,20192020,62,638.0968
8478493,Joel,Eriksson Ek,C,MIN,20192020,62,943.0323
8477942,Kevin,Fiala,L,MIN,20192020,64,924.0469
8475220,Marcus,Foligno,L,MIN,20192020,59,875.1864
8478413,Jordan,Greenway,L,MIN,20192020,67,849.6866
8477451,Ryan,Hartman,R,MIN,20192020,69,735.3333
8479316,Luke,Kunin,C,MIN,20192020,63,927.9365
8481477,Nico,Sturm,C,MIN,20192020,6,713.6667
8475692,Mats,Zuccarello,R,MIN,20192020,65,956.3692
8475722,Jason,Zucker,L,MIN,20192020,45,953.6889
8476463,Jonas,Brodin,D,MIN,20192020,69,1293.087
8476372,Nick,Seeler,D,MIN,20192020,6,619.0
8477369,Carson,Soucy,D,MIN,20192020,55,937.7273
8474716,Jared,Spurgeon,D,MIN,20192020,62,1354.3871
8475343,Nic,Dowd,C,WSH,20192020,56,650.2143
8474189,Lars,Eller,C,WSH,20192020,69,1020.8986
8477903,Garnet,Hathaway,R,WSH,20192020,66,646.6515
8479359,Beck,Malenstyn,L,WSH,20192020,3,556.3333
8471214,Alex,Ovechkin,L,WSH,20192020,68,1239.8676
8476905,Chandler,Stephenson,C,WSH,20192020,24,710.0
8476880,Tom,Wilson,R,WSH,20192020,68,1096.2941
8474590,John,Carlson,D,WSH,20192020,69,1477.9855
8475455,Brenden,Dillon,D,WSH,20192020,10,1202.4
8480796,Martin,Fehérváry,D,WSH,20192020,6,958.5
8475462,Radko,Gudas,D,WSH,20192020,63,1003.746
8475324,Nick,Jensen,D,WSH,20192020,68,1069.4853
8475200,Dmitry,Orlov,D,WSH,20192020,69,1330.4638
8478399,Jonas,Siegenthaler,D,WSH,20192020,64,943.7344
8477934,Leon,Draisaitl,C,EDM,20192020,71,1356.6761
8478402,Connor,McDavid,C,EDM,20192020,64,1311.9375
8476454,Ryan,Nugent-Hopkins,C,EDM,20192020,65,1228.0
8479977,Kailer,Yamamoto,R,EDM,20192020,27,1043.1111
8476457,Adam,Larsson,D,EDM,20192020,49,1189.8776
8477498,Darnell,Nurse,D,EDM,20192020,71,1407.2676
8476981,Josh,Anderson,R,CBJ,20192020,26,963.5385
8477416,Oliver,Bjorkstrand,R,CBJ,20192020,49,1076.4898
8479400,Pierre-Luc,Dubois,C,CBJ,20192020,70,1075.9143
8473422,Nick,Foligno,L,CBJ,20192020,67,1120.0597
8476432,Boone,Jenner,C,CBJ,20192020,70,1086.9857
8474679,Gustav,Nyquist,L,CBJ,20192020,70,1081.9429
8480762,Eric,Robinson,L,CBJ,20192020,50,657.04
8478831,Kevin,Stenlund,C,CBJ,20192020,32,838.9063
8480074,Alexandre,Texier,C,CBJ,20192020,36,764.8889
8477505,Alexander,Wennberg,C,CBJ,20192020,57,1000.9649
8478882,Vladislav,Gavrikov,D,CBJ,20192020,69,1138.7536
8477495,Seth,Jones,D,CBJ,20192020,56,1516.8036
8479369,Andrew,Peeke,D,CBJ,20192020,22,831.3636
8478460,Zach,Werenski,D,CBJ,20192020,63,1439.127
8476914,Joonas,Korpisalo,G,CBJ,20192020,37,
8478007,Elvis,Merzlikins,G,CBJ,20192020,33,
8477444,Andre,Burakovsky,L,COL,20192020,58,912.0345
8477456,J.T.,Compher,C,COL,20192020,67,1004.9403
8479370,Tyson,Jost,C,COL,20192020,67,766.0299
8475172,Nazem,Kadri,C,COL,20192020,51,1045.549
8476455,Gabriel,Landeskog,L,COL,20192020,54,1201.7593
8477492,Nathan,MacKinnon,C,COL,20192020,69,1273.3478
8476480,Vladislav,Namestnikov,C,COL,20192020,9,897.4444
8477501,Valeri,Nichushkin,R,COL,20192020,65,844.3692
8481186,Logan,O'Connor,R,COL,20192020,16,505.8125
8478420,Mikko,Rantanen,R,COL,20192020,42,1136.9762
8474013,Ian,Cole,D,COL,20192020,65,1061.9077
8479398,Samuel,Girard,D,COL,20192020,70,1278.7857
8477435,Ryan,Graves,D,COL,20192020,69,1136.5652
8480069,Cale,Makar,D,COL,20192020,57,1260.6316
8479982,Conor,Timmins,D,COL,20192020,2,624.5
8477507,Nikita,Zadorov,D,COL,20192020,64,1065.9063
8475831,Philipp,Grubauer,G,COL,20192020,36,
8478519,Anthony,Cirelli,C,TBL,20192020,68,1107.1618
8476399,Blake,Coleman,C,TBL,20192020,9,882.2222
8476624,Barclay,Goodrow,C,TBL,20192020,8,744.5
8476826,Yanni,Gourde,C,TBL,20192020,70,843.9286
8478472,Mathieu,Joseph,R,TBL,20192020,37,691.2973
8473986,Alex,Killorn,L,TBL,20192020,68,1075.5147
8476453,Nikita,Kucherov,R,TBL,20192020,68,1131.7941
8476292,Ondrej,Palat,L,TBL,20192020,69,971.3913
8478010,Brayden,Point,C,TBL,20192020,66,1134.1061
8474564,Steven,Stamkos,C,TBL,20192020,57,1105.2105
8477409,Carter,Verhaeghe,C,TBL,20192020,52,561.6923
8474567,Zach,Bogosian,D,TBL,20192020,8,969.625
8478416,Erik,Cernak,D,TBL,20192020,67,1137.0149
8475167,Victor,Hedman,D,TBL,20192020,66,1443.5606
8474151,Ryan,McDonagh,D,TBL,20192020,50,1242.32
8474568,Luke,Schenn,D,TBL,20192020,25,747.08
8479410,Mikhail,Sergachev,D,TBL,20192020,70,1222.0429
8476883,Andrei,Vasilevskiy,G,TBL,20192020,52,
8477979,Nicolas,Aube-Kubel,R,PHI,20192020,36,677.3889
8476461,Sean,Couturier,C,PHI,20192020,69,1189.8986
8480797,Joel,Farabee,L,PHI,20192020,52,846.3269
8480028,Morgan,Frost,C,PHI,20192020,20,821.0
8473512,Claude,Giroux,C,PHI,20192020,69,1139.087
8475763,Kevin,Hayes,C,PHI,20192020,69,1063.7391
8478439,Travis,Konecny,R,PHI,20192020,66,1008.2273
8476872,Scott,Laughton,C,PHI,20192020,49,876.4286
8474037,James,van Riemsdyk,L,PHI,20192020,66,894.0606
8476906,Shayne,Gostisbehere,D,PHI,20192020,42,1097.5714
8479026,Philippe,Myers,D,PHI,20192020,50,1026.42
8478500,Ivan,Provorov,D,PHI,20192020,69,1490.5652
8477948,Travis,Sanheim,D,PHI,20192020,69,1209.2464
8479394,Carter,Hart,G,PHI,20192020,43,
8479312,Alex,Lyon,G,PHI,20192020,3,
8478020,Michael,Amadio,C,LAK,20192020,68,781.2353
8479336,Carl,Grundstrom,R,LAK,20192020,13,765.8462
8480113,Alex,Iafallo,L,LAK,20192020,70,1135.6571
8477960,Adrian,Kempe,R,LAK,20192020,69,960.7246
8471685,Anze,Kopitar,C,LAK,20192020,70,1262.4
8481481,Blake,Lizotte,C,LAK,20192020,65,837.6
8479675,Trevor,Moore,L,LAK,20192020,15,775.0667
8475726,Tyler,Toffoli,R,LAK,20192020,58,996.5
8480014,Gabriel,Vilardi,R,LAK,20192020,10,771.0
8479998,Mikey,Anderson,D,LAK,20192020,6,1088.6667
8474563,Drew,Doughty,D,LAK,20192020,67,1549.4179
8475762,Derek,Forbort,D,LAK,20192020,13,1071.2308
8477018,Ben,Hutton,D,LAK,20192020,65,1095.6769
8477073,Kurtis,MacDermid,D,LAK,20192020,45,822.8
8478911,Matt,Roy,D,LAK,20192020,70,1086.8429
8480336,Sean,Walker,D,LAK,20192020,70,1130.2
8477361,Cal,Petersen,G,LAK,20192020,8,
8471734,Jonathan,Quick,G,LAK,20192020,42,
8480208,Drake,Batherson,R,OTT,20192020,23,933.7826
8477015,Connor,Brown,R,OTT,20192020,71,1206.8873
8477407,Anthony,Duclair,L,OTT,20192020,66,975.6515
8476480,Vladislav,Namestnikov,L,OTT,20192020,54,907.963
8480064,Josh,Norris,C,OTT,20192020,3,1075.0
8476419,Jean-Gabriel,Pageau,C,OTT,20192020,60,1157.55
8477426,Nick,Paul,L,OTT,20192020,56,866.5179
8477149,Scott,Sabourin,R,OTT,20192020,35,420.8571
8480801,Brady,Tkachuk,L,OTT,20192020,71,1136.0563
8478469,Thomas,Chabot,D,OTT,20192020,71,1560.2254
8476331,Dylan,DeMelo,D,OTT,20192020,49,1195.1837
8476422,Mike,Reilly,D,OTT,20192020,30,1194.2667
8473994,Jamie,Benn,L,DAL,20192020,69,986.2174
8477450,Jason,Dickinson,C,DAL,20192020,65,898.5077
8476889,Radek,Faksa,C,DAL,20192020,66,953.4697
8478449,Roope,Hintz,C,DAL,20192020,60,884.9333
8477406,Mattias,Janmark,C,DAL,20192020,62,877.1935
8481641,Joel,Kiviranta,L,DAL,20192020,11,638.7273
8470621,Corey,Perry,R,DAL,20192020,57,823.4386
8480027,Jason,Robertson,L,DAL,20192020,3,739.3333
8475794,Tyler,Seguin,C,DAL,20192020,69,1148.9565
8477810,Joel,Hanley,D,DAL,20192020,8,681.375
8481581,Thomas,Harley,D,DAL,20192020,0,
8480036,Miro,Heiskanen,D,DAL,20192020,68,1426.0
8475906,John,Klingberg,D,DAL,20192020,58,1329.8966
8476902,Esa,Lindell,D,DAL,20192020,69,1404.5362
8476467,Jamie,Oleksiak,D,DAL,20192020,69,948.5942
8479979,Jake,Oettinger,G,DAL,20192020,0,
8476469,Joel,Armia,R,MTL,20192020,58,1033.569
8476393,Nick,Cousins,C,MTL,20192020,58,807.9138
8476479,Phillip,Danault,C,MTL,20192020,71,1130.6479
8477503,Max,Domi,C,MTL,20192020,71,1025.8451
8477494,Jonathan,Drouin,L,MTL,20192020,27,942.0741
8478133,Jake,Evans,C,MTL,20192020,13,621.1538
8475848,Brendan,Gallagher,R,MTL,20192020,59,1014.6271
8480829,Jesperi,Kotkaniemi,C,MTL,20192020,36,779.6111
8477476,Artturi,Lehkonen,L,MTL,20192020,70,925.6714
8480068,Ryan,Poehling,C,MTL,20192020,27,620.4815
8480018,Nick,Suzuki,C,MTL,20192020,71,959.3803
8475279,Ben,Chiarot,D,MTL,20192020,69,1388.0145
8479985,Cale,Fleury,D,MTL,20192020,41,861.0976
8476967,Brett,Kulak,D,MTL,20192020,56,1028.375
8473507,Jeff,Petry,D,MTL,20192020,71,1418.7606
8476422,Mike,Reilly,D,MTL,20192020,14,838.9286
8479292,Charlie,Lindgren,G,MTL,20192020,6,
8477478,William,Carrier,L,VGK,20192020,71,592.338
8476393,Nick,Cousins,C,VGK,20192020,7,833.4286
8479996,Cody,Glass,C,VGK,20192020,39,801.6154
8476448,William,Karlsson,C,VGK,20192020,63,1131.9524
8478434,Keegan,Kolesar,R,VGK,20192020,1,726.0
8476539,Jonathan,Marchessault,R,VGK,20192020,66,1036.9545
8477931,Tomas,Nosek,L,VGK,20192020,67,696.3433
8471817,Ryan,Reaves,R,VGK,20192020,71,608.5493
8478462,Nicolas,Roy,C,VGK,20192020,28,685.75
8475191,Reilly,Smith,R,VGK,20192020,71,1074.7324
8476905,Chandler,Stephenson,C,VGK,20192020,41,947.0
8475913,Mark,Stone,R,VGK,20192020,65,1164.7846
8477949,Alex,Tuch,R,VGK,20192020,42,877.2381
8479980,Nicolas,Hague,D,VGK,20192020,38,965.3684
8475188,Brayden,McNabb,D,VGK,20192020,71,1200.8732
8477220,Nate,Schmidt,D,VGK,20192020,59,1300.6949
8477447,Shea,Theodore,D,VGK,20192020,71,1334.4789
8480727,Zach,Whitecloud,D,VGK,20192020,16,858.8125
8477479,Tyler,Bertuzzi,L,DET,20192020,71,1158.8592
8477454,Adam,Erne,L,DET,20192020,56,708.9464
8477952,Robby,Fabbri,C,DET,20192020,52,1035.8846
8476822,Luke,Glendening,C,DET,20192020,60,921.2667
8477946,Dylan,Larkin,C,DET,20192020,71,1274.9437
8477511,Anthony,Mantha,R,DET,20192020,43,1133.6047
8479395,Dennis,Cholowski,D,DET,20192020,36,1153.2778
8479425,Filip,Hronek,D,DET,20192020,65,1433.7538
8475795,Dylan,McIlrath,D,DET,20192020,16,889.1875
8477480,Eric,Comrie,G,DET,20192020,3,
8475717,Calvin,Pickard,G,DET,20192020,3,
8477380,Jonny,Brodzinski,C,SJS,20192020,3,444.0
8476624,Barclay,Goodrow,R,SJS,20192020,62,982.5323
8476881,Tomas,Hertl,C,SJS,20192020,48,1106.7083
8475169,Evander,Kane,L,SJS,20192020,64,1172.3125
8478414,Timo,Meier,R,SJS,20192020,70,1036.9714
8476474,Stefan,Noesen,R,SJS,20192020,34,709.7059
8470613,Brent,Burns,D,SJS,20192020,70,1524.6571
8475455,Brenden,Dillon,D,SJS,20192020,59,1161.5593
8479983,Mario,Ferraro,D,SJS,20192020,61,953.2459
8474578,Erik,Karlsson,D,SJS,20192020,56,1471.375
8478136,Jake,Middleton,D,SJS,20192020,10,646.0
8477402,Pavel,Buchnevich,R,NYR,20192020,68,1015.7794
8480078,Filip,Chytil,C,NYR,20192020,60,890.45
8479353,Brett,Howden,C,NYR,20192020,70,788.5571
8481554,Kaapo,Kakko,R,NYR,20192020,66,856.7273
8475184,Chris,Kreider,L,NYR,20192020,63,1034.9841
8476480,Vladislav,Namestnikov,C,NYR,20192020,2,810.0
8478550,Artemi,Panarin,L,NYR,20192020,69,1236.2319
8476458,Ryan,Strome,C,NYR,20192020,70,1175.1714
8476459,Mika,Zibanejad,C,NYR,20192020,57,1297.7193
8477950,Tony,DeAngelo,D,NYR,20192020,68,1157.2353
8479323,Adam,Fox,D,NYR,20192020,70,1134.2571
8479324,Ryan,Lindgren,D,NYR,20192020,60,994.0
8476869,Brady,Skjei,D,NYR,20192020,60,1240.5
8474090,Brendan,Smith,D,NYR,20192020,62,666.0968
8476885,Jacob,Trouba,D,NYR,20192020,70,1353.8571
8478048,Igor,Shesterkin,G,NYR,20192020,12,
8478891,Mason,Appleton,C,WPG,20192020,46,669.7391
8478398,Kyle,Connor,L,WPG,20192020,71,1265.2535
8477429,Andrew,Copp,C,WPG,20192020,63,1061.7778
8477940,Nikolaj,Ehlers,L,WPG,20192020,71,991.4085
8478424,Jansen,Harkins,C,WPG,20192020,29,637.2759
8479339,Patrik,Laine,R,WPG,20192020,68,1164.6029
8476392,Adam,Lowry,C,WPG,20192020,49,897.6939
8478458,Jack,Roslovic,C,WPG,20192020,71,893.9437
8476460,Mark,Scheifele,C,WPG,20192020,71,1308.2676
8476331,Dylan,DeMelo,D,WPG,20192020,10,1274.2
8481572,Ville,Heinola,D,WPG,20192020,8,1083.75
8475179,Dmitry,Kulikov,D,WPG,20192020,51,1201.1569
8477504,Josh,Morrissey,D,WPG,20192020,65,1366.2154
8480145,Neal,Pionk,D,WPG,20192020,71,1402.5634
8476945,Connor,Hellebuyck,G,WPG,20192020,58,
8475461,Andrew,Agozzino,L,ANA,20192020,5,595.8
8475842,Sam,Carrick,C,ANA,20192020,9,826.0
8475235,Nicolas,Deslauriers,L,ANA,20192020,59,586.8475
8478046,Danton,Heinen,L,ANA,20192020,9,981.0
8474641,Adam,Henrique,C,ANA,20192020,71,1012.0282
8479368,Max,Jones,L,ANA,20192020,59,856.322
8480806,Isac,Lundeström,C,ANA,20192020,15,834.6
8476483,Rickard,Rakell,L,ANA,20192020,65,1089.5385
8480748,Kiefer,Sherwood,R,ANA,20192020,10,799.6
8479351,Sam,Steel,C,ANA,20192020,65,932.9538
8478873,Troy,Terry,R,ANA,20192020,47,871.1064
8475764,Cam,Fowler,D,ANA,20192020,59,1319.3559
8475790,Erik,Gudbranson,D,ANA,20192020,44,1202.0909
8476854,Hampus,Lindholm,D,ANA,20192020,56,1384.0545
8479372,Joshua,Mahura,D,ANA,20192020,11,973.6364
8476312,Josh,Manson,D,ANA,20192020,50,1237.86
8476434,John,Gibson,G,ANA,20192020,51,
8476932,Anthony,Stolarz,G,ANA,20192020,1,
8477964,Ivan,Barbashev,C,STL,20192020,69,807.1739
8477952,Robby,Fabbri,C,STL,20192020,9,582.0
8479385,Jordan,Kyrou,C,STL,20192020,28,653.6429
8475158,Ryan,O'Reilly,C,STL,20192020,71,1234.4366
8474102,David,Perron,L,STL,20192020,71,1099.0
8475170,Brayden,Schenn,C,STL,20192020,71,1107.507
8475768,Jaden,Schwartz,L,STL,20192020,71,1090.7324
8476897,Oskar,Sundqvist,C,STL,20192020,57,862.8246
8475765,Vladimir,Tarasenko,R,STL,20192020,10,970.5
8480023,Robert,Thomas,C,STL,20192020,66,873.8182
8477573,Nathan,Walker,L,STL,20192020,5,667.8
8478407,Vince,Dunn,D,STL,20192020,71,976.1972
8475753,Justin,Faulk,D,STL,20192020,69,1234.0145
8478859,Niko,Mikkola,D,STL,20192020,5,861.8
8476892,Colton,Parayko,D,STL,20192020,64,1380.1406
8478013,Jake,Walman,D,STL,20192020,1,664.0
8474596,Jake,Allen,G,STL,20192020,24,
8476412,Jordan,Binnington,G,STL,20192020,50,
8478042,Viktor,Arvidsson,R,NSH,20192020,57,972.1228
8476278,Colin,Blackwell,C,NSH,20192020,27,657.2593
8475168,Matt,Duchene,C,NSH,20192020,66,1012.8333
8476887,Filip,Forsberg,L,NSH,20192020,63,1041.0317
8475798,Mikael,Granlund,C,NSH,20192020,63,1068.1429
8475714,Calle,Jarnkrok,C,NSH,20192020,64,956.1094
8479671,Mathieu,Olivier,R,NSH,20192020,8,452.75
8476925,Colton,Sissons,C,NSH,20192020,57,859.8596
8478508,Yakov,Trenin,C,NSH,20192020,21,584.0952
8478851,Alexandre,Carrier,D,NSH,20192020,3,646.6667
8475218,Mattias,Ekholm,D,NSH,20192020,68,1402.3971
8479371,Dante,Fabbro,D,NSH,20192020,64,1141.5156
8474600,Roman,Josi,D,NSH,20192020,69,1546.7391
8477424,Juuse,Saros,G,NSH,20192020,40,
8480003,Jesper,Boqvist,C,NJD,20192020,35,656.9714
8479407,Jesper,Bratt,L,NJD,20192020,60,838.9667
8476399,Blake,Coleman,C,NJD,20192020,57,1022.1579
8475791,Taylor,Hall,L,NJD,20192020,30,1151.2667
8480002,Nico,Hischier,C,NJD,20192020,58,1083.6552
8481559,Jack,Hughes,C,NJD,20192020,61,951.918
8475151,Kyle,Palmieri,R,NJD,20192020,65,1026.6308
8479291,Kevin,Rooney,C,NJD,20192020,49,703.8367
8477425,Miles,Wood,L,NJD,20192020,68,794.0
8478401,Pavel,Zacha,C,NJD,20192020,65,976.0462
8476923,Damon,Severson,D,NJD,20192020,69,1377.7681
8478406,Mackenzie,Blackwood,G,NJD,20192020,47,
8478403,Jack,Eichel,C,BUF,20182019,77,1226.4805
8476878,Zemgus,Girgensons,L,BUF,20182019,72,816.6806
8479999,Casey,Mittelstadt,C,BUF,20182019,77,807.1039
8478109,Victor,Olofsson,L,BUF,20182019,6,1081.0
8477933,Sam,Reinhart,R,BUF,20182019,82,1137.4634
8478542,Evan,Rodrigues,L,BUF,20182019,74,949.4189
8477839,Conor,Sheary,L,BUF,20182019,78,877.2308
8479420,Tage,Thompson,C,BUF,20182019,65,727.7846
8474567,Zach,Bogosian,D,BUF,20182019,65,1297.6
8478840,Will,Borgen,D,BUF,20182019,4,993.0
8480839,Rasmus,Dahlin,D,BUF,20182019,82,1269.3293
8476931,Jake,McCabe,D,BUF,20182019,59,1136.6949
8477986,Brandon,Montour,D,BUF,20182019,20,1306.2
8477499,Rasmus,Ristolainen,D,BUF,20182019,78,1478.4872
8476999,Linus,Ullmark,G,BUF,20182019,37,
8478445,Mathew,Barzal,C,NYI,20182019,82,1075.378
8478463,Anthony,Beauvillier,L,NYI,20182019,81,878.5309
8475231,Casey,Cizikas,C,NYI,20182019,73,841.4247
8474586,Jordan,Eberle,R,NYI,20182019,78,991.6154
8477527,Ross,Johnston,L,NYI,20182019,17,474.8824
8475314,Anders,Lee,L,NYI,20182019,82,1025.2683
8475754,Brock,Nelson,C,NYI,20182019,82,1078.3293
8475181,Nick,Leddy,D,NYI,20182019,82,1293.0
8476429,Scott,Mayfield,D,NYI,20182019,79,1124.0633
8476917,Adam,Pelech,D,NYI,20182019,78,1117.7692
8477506,Ryan,Pulock,D,NYI,20182019,82,1341.8171
8478038,Devon,Toews,D,NYI,20182019,48,1073.7292
8478427,Sebastian,Aho,C,CAR,20182019,82,1209.0488
8477998,Warren,Foegele,L,CAR,20182019,77,749.6234
8476921,Jordan,Martinook,L,CAR,20182019,82,869.1463
8480039,Martin,Necas,C,CAR,20182019,7,601.4286
8475799,Nino,Niederreiter,R,CAR,20182019,36,1097.3889
8478462,Nicolas,Roy,C,CAR,20182019,6,417.0
8473533,Jordan,Staal,C,CAR,20182019,50,1097.08
8480830,Andrei,Svechnikov,R,CAR,20182019,82,878.8049
8476882,Teuvo,Teravainen,L,CAR,20182019,82,1075.0366
8479402,Jake,Bean,D,CAR,20182019,2,507.5
8475753,Justin,Faulk,D,CAR,20182019,82,1345.4268
8477938,Haydn,Fleury,D,CAR,20182019,20,752.0
8476462,Dougie,Hamilton,D,CAR,20182019,82,1180.3537
8477488,Brett,Pesce,D,CAR,20182019,73,1229.4658
8476958,Jaccob,Slavin,D,CAR,20182019,82,1382.2683
8477845,Trevor,van Riemsdyk,D,CAR,20182019,78,903.5128
8475852,Petr,Mrazek,G,CAR,20182019,40,
8477968,Alex,Nedeljkovic,G,CAR,20182019,1,
8477493,Aleksander,Barkov,C,FLA,20182019,82,1341.2317
8475760,Nick,Bjugstad,C,FLA,20182019,32,869.7813
8474149,Evgenii,Dadonov,R,FLA,20182019,82,1102.2683
8476456,Jonathan,Huberdeau,L,FLA,20182019,82,1131.2073
8477955,Jared,McCann,C,FLA,20182019,46,844.2391
8476389,Vincent,Trocheck,C,FLA,20182019,55,1179.5636
8478366,Frank,Vatrano,C,FLA,20182019,81,879.7407
8477932,Aaron,Ekblad,D,FLA,20182019,82,1418.6463
8476875,Mike,Matheson,D,FLA,20182019,75,1339.08
8475755,Alexander,Petrovic,D,FLA,20182019,26,1043.4231
8477346,MacKenzie,Weegar,D,FLA,20182019,64,1017.9844
8478470,Samuel,Montembeault,G,FLA,20182019,11,
8473503,James,Reimer,G,FLA,20182019,36,
8478047,Michael,Bunting,L,ARI,20182019,5,573.4
8476393,Nick,Cousins,C,ARI,20182019,81,812.679
8478474,Lawson,Crouse,L,ARI,20182019,81,776.8519
8477989,Christian,Dvorak,C,ARI,20182019,20,863.1
8478856,Conor,Garland,R,ARI,20182019,47,767.4043
8476994,Vinnie,Hinostroza,R,ARI,20182019,72,916.0556
8479343,Clayton,Keller,R,ARI,20182019,82,1094.1098
8477951,Nick,Schmaltz,C,ARI,20182019,17,1081.2941
8478440,Dylan,Strome,C,ARI,20182019,20,811.9
8478476,Kyle,Capobianco,D,ARI,20182019,2,964.5
8479345,Jakob,Chychrun,D,ARI,20182019,53,1215.283
8475171,Oliver,Ekman-Larsson,D,ARI,20182019,81,1418.358
8480950,Ilya,Lyubushkin,D,ARI,20182019,41,824.3659
8478499,Adin,Hill,G,ARI,20182019,13,
8475311,Darcy,Kuemper,G,ARI,20182019,55,
8475717,Calvin,Pickard,G,ARI,20182019,6,
8478444,Brock,Boeser,R,VAN,20182019,69,1149.8261
8478874,Adam,Gaudette,C,VAN,20182019,56,656.9464
8477500,Bo,Horvat,C,VAN,20182019,82,1250.1341
8479772,Zack,MacEwen,C,VAN,20182019,4,431.0
8476871,Tanner,Pearson,L,VAN,20182019,19,987.7895
8480012,Elias,Pettersson,C,VAN,20182019,71,1093.5775
8475790,Erik,Gudbranson,D,VAN,20182019,57,1079.1754
8480800,Quinn,Hughes,D,VAN,20182019,5,1084.8
8477018,Ben,Hutton,D,VAN,20182019,69,1341.3478
8474568,Luke,Schenn,D,VAN,20182019,18,885.6111
8479442,Troy,Stecher,D,VAN,20182019,78,1195.0128
8475690,Chris,Tanev,D,VAN,20182019,55,1210.0545
8477967,Thatcher,Demko,G,VAN,20182019,9,
8474593,Jacob,Markstrom,G,VAN,20182019,60,
8475760,Nick,Bjugstad,C,PIT,20182019,32,944.5
8476927,Teddy,Blueger,C,PIT,20182019,28,663.4286
8471675,Sidney,Crosby,C,PIT,20182019,79,1259.5063
8477404,Jake,Guentzel,L,PIT,20182019,82,1161.0366
8471215,Evgeni,Malkin,C,PIT,20182019,68,1128.2353
8477955,Jared,McCann,L,PIT,20182019,32,910.7813
8476871,Tanner,Pearson,L,PIT,20182019,44,793.2045
8475810,Bryan,Rust,R,PIT,20182019,72,954.2639
8475253,Garrett,Wilson,L,PIT,20182019,50,456.9
8475208,Brian,Dumoulin,D,PIT,20182019,76,1261.5132
8475790,Erik,Gudbranson,D,PIT,20182019,19,1137.8421
8471724,Kris,Letang,D,PIT,20182019,65,1557.5538
8476874,Olli,Määttä,D,PIT,20182019,60,1115.4
8476467,Jamie,Oleksiak,D,PIT,20182019,36,952.1944
8477969,Marcus,Pettersson,D,PIT,20182019,57,1076.5789
8479193,Casey,DeSmith,G,PIT,20182019,36,
8477465,Tristan,Jarry,G,PIT,20182019,2,
8476899,Matt,Murray,G,PIT,20182019,50,
8474150,Mikael,Backlund,C,CGY,20182019,77,1073.5195
8477935,Sam,Bennett,C,CGY,20182019,71,797.3944
8477903,Garnet,Hathaway,R,CGY,20182019,76,631.5921
8476873,Mark,Jankowski,C,CGY,20182019,79,762.4684
8477508,Curtis,Lazar,C,CGY,20182019,1,288.0
8477496,Elias,Lindholm,C,CGY,20182019,81,1202.3086
8479066,Ryan,Lomberg,L,CGY,20182019,4,419.0
